Provincia de residencia,Causas (lista reducida),Sexo,Edad,Total,Tipo de causa,Enfermedad
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,De 55 a 59 años,4,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,De 60 a 64 años,9,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,De 65 a 69 años,16,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,De 70 a 74 años,22,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,De 75 a 79 años,29,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,De 80 a 84 años,46,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,De 85 a 89 años,59,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,De 90 a 94 años,55,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Ambos sexos,De 95 años y más,27,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Hombres,Todas las edades,107,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Hombres,Menores de 1 año,0,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Hombres,De 1 a 14 años,1,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Hombres,De 15 a 29 años,1,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Hombres,De 30 a 39 años,0,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Hombres,De 40 a 44 años,0,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Hombres,De 45 a 49 años,3,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Hombres,De 50 a 54 años,2,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Hombres,De 55 a 59 años,4,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Hombres,De 60 a 64 años,5,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Hombres,De 65 a 69 años,10,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Hombres,De 70 a 74 años,11,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Hombres,De 75 a 79 años,11,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Hombres,De 80 a 84 años,20,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Hombres,De 85 a 89 años,23,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Hombres,De 90 a 94 años,9,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Hombres,De 95 años y más,7,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Todas las edades,173,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Mujeres,Menores de 1 año,0,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Mujeres,De 1 a 14 años,1,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Mujeres,De 15 a 29 años,1,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Mujeres,De 30 a 39 años,0,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Mujeres,De 40 a 44 años,0,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Mujeres,De 45 a 49 años,2,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Mujeres,De 50 a 54 años,2,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Mujeres,De 55 a 59 años,0,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Mujeres,De 60 a 64 años,4,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Mujeres,De 65 a 69 años,6,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Mujeres,De 70 a 74 años,11,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Mujeres,De 75 a 79 años,18,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Mujeres,De 80 a 84 años,26,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Mujeres,De 85 a 89 años,36,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Mujeres,De 90 a 94 años,46,Endocrinas,Otro endocrino
Valencia/València,"045 Otras enfermedades endocrinas, nutricionales y metabólicas",Mujeres,De 95 años y más,20,Endocrinas,Otro endocrino
Valencia/València,046-049 V.Trastornos mentales y del comportamiento,Ambos sexos,Menores de 1 año,0,Mental,Mental
Valencia/València,046-049 V.Trastornos mentales y del comportamiento,Ambos sexos,De 1 a 14 años,1,Mental,Mental
Valencia/València,046-049 V.Trastornos mentales y del comportamiento,Ambos sexos,De 15 a 29 años,1,Mental,Mental
Valencia/València,046-049 V.Trastornos mentales y del comportamiento,Ambos sexos,De 30 a 39 años,0,Mental,Mental
Valencia/València,046-049 V.Trastornos mentales y del comportamiento,Ambos sexos,De 40 a 44 años,1,Mental,Mental
Valencia/València,046-049 V.Trastornos mentales y del comportamiento,Ambos sexos,De 45 a 49 años,0,Mental,Mental
Valencia/València,046-049 V.Trastornos mentales y del comportamiento,Ambos sexos,De 50 a 54 años,1,Mental,Mental
Valencia/València,046-049 V.Trastornos mentales y del comportamiento,Ambos sexos,De 55 a 59 años,5,Mental,Mental
Valencia/València,046-049 V.Trastornos mentales y del comportamiento,Ambos sexos,De 60 a 64 años,11,Mental,Mental
Valencia/València,046-049 V.Trastornos mentales y del comportamiento,Ambos sexos,De 65 a 69 años,13,Mental,Mental
Valencia/València,046-049 V.Trastornos mentales y del comportamiento,Ambos sexos,De 70 a 74 años,40,Mental,Mental
Valencia/València,046-049 V.Trastornos mentales y del comportamiento,Ambos sexos,De 75 a 79 años,77,Mental,Mental
Valencia/València,046-049 V.Trastornos mentales y del comportamiento,Ambos sexos,De 80 a 84 años,159,Mental,Mental
Valencia/València,046-049 V.Trastornos mentales y del comportamiento,Ambos sexos,De 85 a 89 años,249,Mental,Mental
Valencia/València,046-049 V.Trastornos mentales y del comportamiento,Ambos sexos,De 90 a 94 años,283,Mental,Mental
Valencia/València,046-049 V.Trastornos mentales y del comportamiento,Ambos sexos,De 95 años y más,170,Mental,Mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Ambos sexos,Todas las edades,975,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Ambos sexos,Menores de 1 año,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Ambos sexos,De 1 a 14 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Ambos sexos,De 15 a 29 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Ambos sexos,De 30 a 39 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Ambos sexos,De 40 a 44 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Ambos sexos,De 45 a 49 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Ambos sexos,De 50 a 54 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Ambos sexos,De 55 a 59 años,1,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Ambos sexos,De 60 a 64 años,9,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Ambos sexos,De 65 a 69 años,8,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Ambos sexos,De 70 a 74 años,36,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Ambos sexos,De 75 a 79 años,69,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Ambos sexos,De 80 a 84 años,153,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Ambos sexos,De 85 a 89 años,248,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Ambos sexos,De 90 a 94 años,281,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Ambos sexos,De 95 años y más,170,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Hombres,Todas las edades,337,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Hombres,Menores de 1 año,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Hombres,De 1 a 14 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Hombres,De 15 a 29 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Hombres,De 30 a 39 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Hombres,De 40 a 44 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Hombres,De 45 a 49 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Hombres,De 50 a 54 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Hombres,De 55 a 59 años,1,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Hombres,De 60 a 64 años,7,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Hombres,De 65 a 69 años,5,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Hombres,De 70 a 74 años,21,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Hombres,De 75 a 79 años,33,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Hombres,De 80 a 84 años,65,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Hombres,De 85 a 89 años,82,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Hombres,De 90 a 94 años,88,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Hombres,De 95 años y más,35,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Mujeres,Todas las edades,638,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Mujeres,Menores de 1 año,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Mujeres,De 1 a 14 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Mujeres,De 15 a 29 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Mujeres,De 30 a 39 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Mujeres,De 40 a 44 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Mujeres,De 45 a 49 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Mujeres,De 50 a 54 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Mujeres,De 55 a 59 años,0,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Mujeres,De 60 a 64 años,2,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Mujeres,De 65 a 69 años,3,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Mujeres,De 70 a 74 años,15,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Mujeres,De 75 a 79 años,36,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Mujeres,De 80 a 84 años,88,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Mujeres,De 85 a 89 años,166,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Mujeres,De 90 a 94 años,193,Mental,Trastorno mental
Valencia/València,"046 Trastornos mentales orgánicos, senil y presenil",Mujeres,De 95 años y más,135,Mental,Trastorno mental
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Ambos sexos,Todas las edades,10,Mental,Alcohol
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Ambos sexos,Menores de 1 año,0,Mental,Alcohol
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Ambos sexos,De 1 a 14 años,0,Mental,Alcohol
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Ambos sexos,De 15 a 29 años,0,Mental,Alcohol
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Ambos sexos,De 30 a 39 años,0,Mental,Alcohol
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Ambos sexos,De 40 a 44 años,0,Mental,Alcohol
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Ambos sexos,De 45 a 49 años,0,Mental,Alcohol
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Ambos sexos,De 50 a 54 años,0,Mental,Alcohol
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Ambos sexos,De 55 a 59 años,3,Mental,Alcohol
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Ambos sexos,De 60 a 64 años,1,Mental,Alcohol
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Ambos sexos,De 65 a 69 años,1,Mental,Alcohol
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Ambos sexos,De 70 a 74 años,1,Mental,Alcohol
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Ambos sexos,De 75 a 79 años,2,Mental,Alcohol
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Ambos sexos,De 80 a 84 años,2,Mental,Alcohol
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Ambos sexos,De 85 a 89 años,0,Mental,Alcohol
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Ambos sexos,De 90 a 94 años,0,Mental,Alcohol
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Ambos sexos,De 95 años y más,0,Mental,Alcohol
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Hombres,Todas las edades,9,Mental,Alcohol
Valencia/València,047 Trastornos mentales debidos al uso de alcohol,Hombres,Menores de 1 año,0,Mental,Alcohol
